id	filename	md5	size	state
1bf2c09e-854f-414f-9b5e-2ad8a5176abd	TCGA-C8-A1HI-01Z-00-DX1.C6D0F8B8-55ED-477F-BAF7-AA05D0449CC8.svs	a40d272bed0d079189d2cce1a1db432e	933681451	validated
1c8bf463-54da-4f25-a146-e9ecb3df3af1	TCGA-OL-A66O-01Z-00-DX1.5F1E4C60-5CE8-41B4-A94D-4AA80D9253F9.svs	5e29d4af7ef5c5525634488cb1b295ce	824447562	validated
1c8e9a67-912a-4c69-965a-6b2f0e71eb30	TCGA-A2-A0CV-01Z-00-DX1.B02D017A-61CD-45FE-BB31-705CD127DDAB.svs	15d7c9e56889b0d30227f3e95bd06433	1572066783	validated
1c987569-802c-481c-a440-ca27a4098d3d	TCGA-AN-A0XT-01Z-00-DX1.882AF4CE-62A1-4808-9B4B-780066E5E602.svs	294a071ede5e503350f735e1095a99f9	454715525	validated
1aa278c3-2868-4a09-8b8e-98b83d3f6427	TCGA-C8-A8HR-01Z-00-DX1.8E841CA8-1CE2-4242-AC5A-3247075CF8F4.svs	f354672b6b78a69e13142f2128329cf1	469122717	validated
1d3ef9f3-dfec-4c41-b2ce-99db6794d0a9	TCGA-S3-AA17-01Z-00-DX1.9B7DC02E-ECB2-4403-A894-F418AD452E49.svs	81f9839805f1d8b2996c5e90191d6318	1046790667	validated
254121b2-ad2b-48c7-8556-a9ed304bf472	TCGA-AR-A1AQ-01Z-00-DX1.09D5D7FC-0FA8-4176-94B2-995F44D8ED4C.svs	c59e08ecd569db75dba21ba8e12acfc9	824711291	validated
22fddedb-f726-4c11-9ce7-080be5658746	TCGA-D8-A27I-01Z-00-DX1.ACAE0048-7AF0-41C9-992B-6ACDABF80B1C.svs	618109e4c623478a7a780f1267bf3144	545973123	validated
21bfc4ae-417c-4603-983b-85a4ae2e92a7	TCGA-AN-A0FD-01Z-00-DX1.8970DBBA-7D43-4C2E-B14A-6D21F1EF3425.svs	7ae9fbd2226be9586b314cd6ed37e316	333895627	validated
23e2ba74-3457-4f1a-8c12-ea00af16c49c	TCGA-A2-A0YT-01Z-00-DX1.63CA3E36-B3E4-4D3F-9F80-2703970DBE5B.svs	402a25f50563a0c426f5aa7868365267	1542549997	validated
1e9d6a1d-b010-4e42-886e-e5769fb777ab	TCGA-D8-A1JF-01Z-00-DX1.224EDA43-F822-4A88-814A-BA7D4C60F8CC.svs	13ea7933bd69b6a0b5ed1086442995ea	2059023865	validated
2406dd26-6b37-46f2-a443-a1d4d9076b7d	TCGA-A2-A4S2-01Z-00-DX1.D779B63B-8817-43F1-A8F4-236C82DB78F8.svs	79f2e03c14527e75861fcf025a413359	1128297463	validated
2407e90a-d2a7-412d-97a5-62fedcece4ff	TCGA-B6-A0RL-01Z-00-DX1.B5B6709B-5F38-4561-A0E7-C78F97B33F22.svs	17d6a46eaa868e91896d0136724ad164	1458285671	validated
1e9aed39-01ea-4a25-b1a1-14b7ab37b982	TCGA-D8-A1X5-01Z-00-DX1.81B10B43-0D99-44D0-A245-D652041B8FEE.svs	31a9400967d07f16d7765aa47e30cd12	1250199227	validated
2449ff02-6925-4f25-9074-7c5fbeab0bd2	TCGA-AC-A23G-01Z-00-DX1.2F0326F7-6B77-4B3F-B4FA-59ADB785AA07.svs	69577c95f8b87e992df71f0bcf3d0635	41783236	validated
00ab866f-a0a3-44c0-ad14-c9dc833239a7	TCGA-AC-A3BB-01Z-00-DX1.CE889249-2A5E-44DA-B04E-746BE82CD805.svs	1d9b4feae3ebce3cb527c86a2ef8007c	195400718	validated
8516e1c4-75d9-4bbe-8222-1b6c479c15ae	TCGA-EW-A1J6-01Z-00-DX1.F668E978-13B6-4284-9522-37C65C57A21A.svs	a028b73cc533404ab495026c11b2c8b8	1373015089	validated
249463ed-8898-4704-8215-8e143db1553d	TCGA-A8-A075-01Z-00-DX1.8E06AF51-951F-48E8-934E-42A455F65E5F.svs	15a44faffa89790fae1f632a0b4a70c2	547481392	validated
1f2ee37d-d49e-48d8-80c3-f4dbec3b4d02	TCGA-E2-A1IF-01Z-00-DX1.51F5B0AC-E4D6-439D-8168-34934471FA06.svs	744e080fbf8123aa0577fdc6cce91d9a	1406211463	validated
2481fb53-2c2b-42d0-b752-75cb5947ed98	TCGA-AQ-A7U7-01Z-00-DX1.AB5629A1-399E-402B-AD3D-DAF9F97D8300.svs	6487af6301259d67f51310cb417053d9	1574421798	validated
248c960a-1ed6-4393-9bdd-82dffe30786e	TCGA-BH-A0DX-01Z-00-DX1.45C27E71-9A0A-400E-93A9-5CE7780F3C5E.svs	e6ef095ea81c419482dbaffc44207cdd	835466789	validated
1f4d56a0-b948-4a65-8b3a-f66d30317e0b	TCGA-D8-A13Y-01Z-00-DX2.0043D2BB-B04D-4A44-AAB1-1CAAD97AC246.svs	ded8abd36db91a73a2505bc06b37e39d	1113041087	validated
1f655c4a-0e64-4d6e-b016-b134905d773b	TCGA-D8-A142-01Z-00-DX1.F6D58989-9120-40C9-918D-6B1650C1A8E8.svs	aaedf4acb9cf41c3c819ff1456998b72	1286239095	validated
24c1a3c2-cef7-48a3-9d76-3ded34894107	TCGA-AC-A6IW-01Z-00-DX1.C4514189-E64F-4603-8970-230FA2BB77FC.svs	49af7e00ef9b551756604de5ab2461d7	123478604	validated
85660094-3ba8-4763-8246-4bd9ab88c615	TCGA-EW-A1J5-01Z-00-DX1.FFE303B1-7F36-4276-B931-C2A6B2CBD1F2.svs	40f74358444d3e7178ea8fc7b4b5a7ad	1983526293	validated
1ff11065-2945-47fa-8cd0-7ff6d6c570da	TCGA-E9-A247-01Z-00-DX1.3B2DF1CB-054A-44C4-9AD5-D8FA6D386A93.svs	235ff275e848696d2f636fa82e34a310	596255919	validated
251336b9-396a-43c0-9277-e848a7d38f49	TCGA-A8-A09Q-01Z-00-DX1.C7240AFB-5971-4577-812C-A255C249001A.svs	decd4c92b97580b42dd091b8d8f49c19	428178144	validated
206ccd79-310d-40a4-852c-03930e685304	TCGA-EW-A6SB-01Z-00-DX1.D56E1922-01A9-4AEE-AB95-D69447DD13EE.svs	09f71a39a78d53f7ba588276ec584337	1394236491	validated
20d69f17-d957-4dc2-ae29-3f28a9518868	TCGA-B6-A0IE-01Z-00-DX1.E6C4E5C0-338C-481D-B691-0385E8D090B1.svs	63f06e4c39dbf17671d7e036c8c0f33c	1487599029	validated
20ceea6c-99f3-4053-ae49-6da60d3526c1	TCGA-AR-A1AP-01Z-00-DX1.F163EED5-0385-41AA-BA35-54E4910CD99E.svs	ad87dc51228b753599bf8c7bb042c316	1023777825	validated
21066ca2-c9b6-4815-986f-e6182ca52112	TCGA-AN-A0XO-01Z-00-DX1.204E554E-B1A8-41AD-8E39-62484DF4E3CD.svs	dcfdfdd38b2c8e422940e590c233a2a9	473415455	validated
85ea6f78-7905-49de-a610-85231bc35686	TCGA-AQ-A04H-01Z-00-DX1.5AC1E459-EF27-401D-98FD-0AC16559AF17.svs	dbfca9c836a9027b38028b7dd0743539	512008090	validated
209243cb-ac24-43ec-8fa0-e1f6cdc97b7f	TCGA-AR-A24W-01Z-00-DX1.0663B4A3-6475-4981-91F0-20D2C79CBF89.svs	2dbcbca0a34dfb02dbfa5040eafe57bb	913914225	validated
20c648d7-3d5c-490b-8820-5a11dcc5e592	TCGA-BH-A0B3-01Z-00-DX1.90CB0ED5-FBB7-4ABF-93A0-DD88D60D3D55.svs	28a0cd1b70ecdcf08f0c026e105e7672	1462460773	validated
20d99899-654b-40a6-bf98-66867bab88dc	TCGA-D8-A1JI-01Z-00-DX1.9BDB647F-EEAB-4235-BE44-A3815A48CCE0.svs	2d49f3df243680ed7feab1527e0bed9f	952166889	validated
8658d69c-cec1-4e8f-a545-3d126d99f158	TCGA-B6-A0I2-01Z-00-DX1.885D2034-73B7-48AE-8343-631F89061C38.svs	6b5c78005814a6a43a76a964b99f31e9	755781227	validated
86538d07-4a39-4c65-80fa-3e530660eb46	TCGA-AO-A12A-01Z-00-DX1.4E9609A7-9AAD-40A8-8344-8369DF998006.svs	56ebfed868d3f007e91b4cd3fa96b1f7	907553922	validated
00d39e31-94d4-4e9e-a8c5-5310355f71ad	TCGA-BH-A0B5-01Z-00-DX1.742DB0E8-8EB1-47C8-B698-8E2438FB6299.svs	0ea21b1e13bbc45f43344a8c3eb2415a	1126224915	validated
86925470-1065-44f5-a4e5-a3c55a73c995	TCGA-OL-A5D6-01Z-00-DX1.6B11331B-4A0D-4E13-B054-A5C7A6FC3AAC.svs	47dbf6625afc5a832ed147cc5303f173	1265684695	validated
00d9f621-eb0a-4968-b553-1db2b94d3f98	TCGA-E9-A1R2-01Z-00-DX1.5529C856-4F4F-4F17-94A2-5CEF94A940EB.svs	292dfaca400edf2d36563c2c6ea7163b	763289407	validated
86867852-64fe-43e6-894d-b53b146c3518	TCGA-AR-A0TZ-01Z-00-DX1.2D58BE38-03F6-4310-8E06-F1A523FB0904.svs	f4b3104b5ef2c51fd5eec1dda843d714	592267519	validated
868f81c5-3348-4c24-b4af-6043dbac6e4f	TCGA-D8-A1JN-01Z-00-DX1.3B02989C-CEA0-4EDD-A6DC-21C3A957C640.svs	86dedcef5cdfea9bc826a2c05d989523	1856155441	validated
86844d85-1797-4829-b2d7-f04ce84d0173	TCGA-A2-A0CU-01Z-00-DX1.5B77D21C-A497-478B-9752-3730322AD9ED.svs	6cdc0087a4c64c13f12d6eb9df6d0aa1	1833345887	validated
86d7c274-bd7a-4dbb-b2b1-2fdf1033b4dd	TCGA-B6-A0I8-01Z-00-DX1.E576652B-C3F6-4A01-83BC-6DD154C75605.svs	d5dec6dd090d28ef33749dce44941c35	1876644881	validated
00e926c5-d65d-42e5-8ba4-afaab66db47c	TCGA-EW-A1OY-01Z-00-DX1.42AF5C9A-A90F-4A58-B5D4-B615F8CD4333.svs	dbb9edd8528f25bbcaaee907b1b1ab68	1691494753	validated
870057a9-663c-432a-8c07-4af77e6ca31c	TCGA-AO-A1KT-01Z-00-DX1.47878910-4359-4795-B0BB-FAC147C8D932.svs	fa6a881e86395c7c71a9692a0d4af8df	334568778	validated
877b5653-c08f-4d59-a9f9-97699bdb38d2	TCGA-B6-A0IM-01Z-00-DX1.E2CBD42F-D933-4446-BE7C-C2F8B5AFB976.svs	80a8c1de8343dab2949f116eb73fbdb7	2127702389	validated
87e7cf96-5ab5-4f26-b839-25cd31607c9c	TCGA-A2-A3XU-01Z-00-DX1.174A92D4-50B2-4A59-AD31-D5EC5BBF2F65.svs	4e97f84bca49d9dced82465a5e7d5aa5	1410189611	validated
8836f889-64c9-4ab5-8f59-9100035ee5b8	TCGA-AO-A12E-01Z-00-DX1.F2797928-26EC-4B28-BC50-432EB380624B.svs	955dd803e292ed5ba98633cfcb76c754	403159508	validated
8883da25-f7d7-4501-bb14-6b9a954721b6	TCGA-B6-A0IJ-01Z-00-DX1.BF2E062F-06DA-4CA8-86C4-36674C035CAA.svs	9b707c90a918d3897e60c7e7b5b19990	300015753	validated
88a55e15-121d-41d9-a2a1-b40567408902	TCGA-GM-A3XN-01Z-00-DX1.49F5C8AC-0328-4BC2-9FE2-E7150B7A42E2.svs	7d8bb8a1bc27dbcea3ad507f4c358062	1351027971	validated
88e15db1-54ef-43e8-91d6-bb41d9fb3cf1	TCGA-AR-A5QN-01Z-00-DX1.BF92AA24-3D44-4FFA-BCC0-CDB934EC3BBC.svs	bf87ff6f16780900af348f44af9c7239	953767869	validated
88cadd2f-1c67-4be7-997e-d3a2d1b04480	TCGA-B6-A0IP-01Z-00-DX1.3723A250-AA4B-4AFE-A692-C1311E9BA268.svs	93c38aed8ae8f6df58beb6e6e847238d	1043247831	validated
891c5178-53ba-496f-9025-fd20056e65a5	TCGA-E2-A10B-01Z-00-DX1.148CFC4B-EE65-4A7E-918F-10C72F37CB0F.svs	bb9eefe6638c2d3dee19e63189213ac7	1340324013	validated
8916ac9c-9949-480c-baf1-fb87310a5e82	TCGA-B6-A0X7-01Z-00-DX1.A2AA8FE9-CF43-434A-AE72-7277D124BD0A.svs	cea2d913caa006ea065d15b4ab60bdec	1375496167	validated
892d9412-79c7-4a2f-b35c-6b654a62eb02	TCGA-E2-A14V-01Z-00-DX1.D6274B5E-644C-478C-817F-B8BB9262D6F4.svs	1cb69d9d670b2a766408a23308e5ebc2	1015302105	validated
8929de4d-3935-4138-a844-433afe213f49	TCGA-D8-A1JS-01Z-00-DX1.76C592B0-DC6D-401A-9533-C9FE5B6CA08D.svs	523e7358528968b2adf1fda9933ae8fb	1701316857	validated
89390bcb-3498-4763-8403-0a9012e66aa5	TCGA-OK-A5Q2-01Z-00-DX1.0D169898-37C6-44CA-AC87-27887123AA6F.svs	9b9b51881903f858c68520b9e5d6d87b	1470823965	validated
8973944c-585c-4b9d-a85c-d358bb8bcab0	TCGA-D8-A1XG-01Z-00-DX1.0A58EF43-B97E-4111-8DC3-2F8D9BDBE7D6.svs	73d32380032b1a0a7fc4219941bd2082	1125356605	validated
016fc18e-1a88-478f-82a4-38f4f10a8f42	TCGA-EW-A6SC-01Z-00-DX1.C2D50E7C-3AD0-4038-9A1C-CAE54A3FBE2F.svs	3448b6fe2fb54a62ef2e4fea6c63b21a	1852541115	validated
89bf548f-91a5-4756-a090-0b4a6fd22e3a	TCGA-D8-A27V-01Z-00-DX2.81E4FFDF-7123-4AC3-BE24-A82564A6C34C.svs	12ed2c695c007dc6e1e20d7645efa682	598113303	validated
8a333548-ff44-466d-9ae0-fc40375f7813	TCGA-A8-A06Y-01Z-00-DX1.3BC58446-524E-43F3-AAE6-FBC4AA543E66.svs	8aedd9b0b908e3234bcd3b8c0045be35	375834188	validated
8a6b8d0f-2fac-47f6-9973-10cbb338e139	TCGA-PL-A8LZ-01A-03-DX3.E5D16DBF-CABD-4C96-A794-5F27BC305055.svs	9be6ba6d0d167a9b7052553441ea9e41	347265102	validated
8aecf9c0-9777-4ed3-b5cc-c857a0291b6c	TCGA-AC-A2FB-01Z-00-DX1.A4D93E32-BBD7-45E4-8ACF-3724B059ECBC.svs	41a673b9bd6036fb715003700ef86324	188610284	validated
887db59f-4de0-4b6c-be48-2e61cf3fc6ce	TCGA-A7-A13D-01Z-00-DX2.8165A362-6A08-4BFD-9428-7EEB6C59D7F1.svs	6ebc8a5beb7633f10ed7d8b0c6415bbf	735725871	validated
8af6db2e-08a9-4450-a8a2-b896288cf826	TCGA-BH-A5J0-01Z-00-DX1.73CFBC85-8449-48FF-86F8-D4D49A90498B.svs	e44c8bd9df2223a8162475d491a3d423	1675201141	validated
8b460124-3789-4ba1-b0b6-7a4f72f132a8	TCGA-D8-A1XF-01Z-00-DX2.1460E522-5B87-4690-8B6B-3183C5D282D6.svs	8571eb261db7b57b43f6c5d4f658ba95	1706768459	validated
8b5519e1-cbef-407d-b4b0-0a709cb9e924	TCGA-E2-A1LE-01Z-00-DX1.22856B2A-FBAA-4530-AEEC-E8F77BDA7F7F.svs	56ba6ad5438562e7d690d5a1097e2350	1064096303	validated
8b523360-eac2-4e93-aa58-5f109bbb6820	TCGA-E2-A150-01Z-00-DX1.55643D23-83E6-4058-8EA5-18AAA8547839.svs	6b4bb46257e4cef8d58720320e5b3ec6	1611920503	validated
01dbcd23-40da-4f7e-9c48-8cdf11724863	TCGA-AO-A0J5-01Z-00-DX1.20C14D0C-1A74-4FE9-A5E6-BDDCB8DE7714.svs	93d7500a6aa8c11097fdab6d6dc8429b	930286458	validated
8b981586-cc50-44dd-a6cb-1fcca5afbd9b	TCGA-E9-A54Y-01Z-00-DX1.5FD70369-6514-4E5E-8BEF-65DAC5671E1A.svs	512a8a8859e56dae4c11ec9ad4c7edee	840174599	validated
01ed7393-c0a8-4958-9ad9-9beb47221a54	TCGA-AR-A24N-01Z-00-DX1.563E9160-9E09-4E3F-8CE9-FFED0AA52927.svs	cf5a45a88d555579b26de9aa3bed75ad	1532493585	validated
8bbe9bd4-ac73-4102-963b-3f9d53f0c48c	TCGA-A8-A086-01Z-00-DX1.E5FD8C53-2068-4018-B3C0-08EED253ACD2.svs	8b3536cde841d83502735069025c613e	1134447342	validated
8c12f513-cb32-4c96-9308-54e6379f4e10	TCGA-A2-A0EN-01Z-00-DX1.F43A5D17-9267-4963-993A-93AC91BDC031.svs	807811274c187c5f81d347bc4f67c965	945250539	validated
8c813d3f-9633-478f-ad25-35b867357c77	TCGA-BH-A0BL-01Z-00-DX1.D5A413B0-2141-4A6F-A671-6C5EA8641D25.svs	bd7179e350f1bac86d03e42a78095ea0	1074817217	validated
8c667a14-8abb-4398-933b-3f85ae68ef60	TCGA-AR-A2LE-01Z-00-DX1.E8E1FC5C-9A4A-463F-81D7-E9A8AF43EAD9.svs	e92f10f05c5baff3c95ca5cf78c31f22	506587609	validated
8c73843e-9c4c-4f6d-994d-6fa06f66dfcb	TCGA-A8-A07C-01Z-00-DX1.1F069BCA-D2B3-49CF-81FD-9EBA49A3439F.svs	7335f8f39df6c0a49b2ade9b54f36d8a	446066282	validated
8cd54282-7f08-4459-9dd0-af19130bab64	TCGA-BH-A0BO-01Z-00-DX1.1A704471-FEB3-40F9-9838-3E347A18285F.svs	d90455ff5f39fec2364d54d5c1257df4	527379779	validated
8cbad974-4671-499a-ab5e-03f0fbe3e7b1	TCGA-D8-A1XZ-01Z-00-DX1.8E51A61D-B01C-4A52-8F5D-44D2ABCA46FC.svs	77a3d3be3c9c0823e0487ae6015aa5b8	1346496793	validated
