id	filename	md5	size	state
a6be75f4-56a9-414e-aef4-41688edc3055	TCGA-A7-A26H-01Z-00-DX1.3344CFD3-5A19-4B01-BEB2-AB89F83FD53A.svs	1087c70348a9e3286d7cd4fba4d7bde1	397422899	validated
a6126421-0b08-47f8-bd5e-3147ba8c9f96	TCGA-PL-A8LX-01A-01-DX1.9646D69F-A764-4246-9243-67A63006DE96.svs	1c29c60db1cd7dce01f386e9c632e872	181293480	validated
a6be974e-54fc-490a-9ba1-97eaa93f2771	TCGA-A2-A1FX-01Z-00-DX1.35B93F3A-9959-4D72-A702-08B27563D24F.svs	5a79317f0bba2836a61e1467681838ff	815972675	validated
a6c15273-4987-4f40-a9de-32fcf9bf3750	TCGA-D8-A27P-01Z-00-DX1.EF426996-D0DC-4418-BEC4-F7CE3C82C869.svs	5164a9ac2d3d2ec7e68a1f95916cbaf8	793823699	validated
a7002593-8da9-4d5a-9b66-75a85f3ee466	TCGA-D8-A1JM-01Z-00-DX1.3CD15BC8-08B3-4BEE-9FD7-A8BEED33268E.svs	5f8c6bd8fb1aab3bb01396c42d91271e	1226555149	validated
a6ff4c30-a482-4fbc-a2a0-afd934ab5511	TCGA-BH-A0E7-01Z-00-DX1.7FEE54C4-3795-403C-85B9-FF932BE56788.svs	fd14e4e2ad45294eb8d7c522cad5b4f0	950749993	validated
a70ba77f-da3a-4f7b-bbce-dd7f11892c3f	TCGA-BH-A42T-01Z-00-DX1.6E4609B9-BE7E-4CA9-A1C0-A77A7DEFBB2B.svs	c3ee083617c59077a069b4333c3c19e9	1189638951	validated
a72f8128-d786-4025-96c4-b67f16adfcd9	TCGA-BH-A1F5-01Z-00-DX1.9A1AA3BB-80B1-473D-B075-8D65A94C4E0B.svs	6bcf4bc5d06a0d50c8014031cc951651	1540608671	validated
a732edc7-f8b6-4be2-9e8e-e2dc589206e6	TCGA-D8-A27K-01Z-00-DX1.25AF7928-046B-45BF-BAD6-F34156203F5A.svs	20b1517423a0e3add93a6054ff60217a	1250623351	validated
a74100ae-ace3-40e1-9aa4-69c6c848e41c	TCGA-A2-A0EQ-01Z-00-DX1.5FCD8890-4594-4BE2-93B1-B8F698BFD2A0.svs	2e9f526650fdbab555823c5ec3d35906	1275159493	validated
a779fff9-b54a-4c18-936f-43f75119b9ad	TCGA-EW-A1P1-01Z-00-DX1.4B670029-4B3B-4D76-8EA4-F4F29EEF9E37.svs	f90e7b66d9c64ebe9601ea5dbf48a709	1406597123	validated
a7a3f543-f309-48eb-a407-3523c3ad62df	TCGA-D8-A1X6-01Z-00-DX1.ABF237D4-708C-46A5-AEF8-58712E5DCC04.svs	390b66624a107741c53560f4847eb505	1422122729	validated
a7ccf35e-56a9-4bd9-904c-59b1b0cc33b4	TCGA-E2-A1L6-01Z-00-DX1.AFE87067-2BFD-42C2-9334-9DDE8AB61B49.svs	fdb1edb5b09f310fe24e57179f3ea653	1267611355	validated
a76d99dd-cd22-4dc1-a0b4-9631e465d2b2	TCGA-AR-A1AU-01Z-00-DX1.F06647D1-E5A3-46FE-8537-01A10A08A4EC.svs	8e47ec31abbaef42a03224f0a9211705	1593743615	validated
a8159a6e-5816-493f-9bd0-5061c6d41866	TCGA-BH-A1EY-01Z-00-DX1.25C3DE1F-C702-4959-8DFA-69EF78AD9307.svs	6da0cfa848ee28cfaf99bc952af98847	935483265	validated
a866f667-ca52-46f6-9bfd-7f89515aad2e	TCGA-Z7-A8R6-01Z-00-DX1.CE4ED818-D762-4324-9DEA-2ACB38B9B0B9.svs	52b3131ecc5e3e910d82bd228597a1ea	1253910023	validated
a8bd3cf6-23b8-49a6-b337-9d450193aa7d	TCGA-A2-A0CP-01Z-00-DX1.ECFD263C-BB17-4ADA-8F2C-654C2AA4C45F.svs	3e75baadac4489da2ce4252ad0706e67	518477921	validated
